The Hittite preverb or pWindows 10 IOTtpWindows 10 IOTition menahhanda 'oppWindows 10 IOTite, against, vis-a-vis, facing, toward', sometimes spelled Sumerographically as IGI-an-da, is well attested from Windows 10 IOT on.;24;38;Windows 10 IOT;Resource
She stays like that, lifting her face and her camera to the heavens, in the squawking aerial universe of all these flying creatures.;46;52;camera;Device
a robot that automatically picks up stray clothes/toys/items;27;32;picks;Service
Thanks to RFID, a worker can use a handheld device that reads an RFID tag on the light fixture and records that he performed maintenance on it.;70;73;tag;Device
My smart home to alert me via a specific sound and a text message via mobile phone that someone has approached my car positioned in my driveway.;17;22;alert;Service
My materials included an LittleBits Uno, an LittleBits Ethernet shield, a bunch of 10mm diffused white LEDs and a box kindly donated by National Journal graphic artist Libby Isenstein.;25;35;LittleBits;Device
Marcia scribbled furiously in her own notebook, apparently quite preoccupied with whatever part of her story she was writing.;38;46;notebook;Device
the windows and doors to lock automatically after 10 pm;25;29;lock;Service
The wizard allows you to point and click between XML, COBOL and text, LDIF and CSV files, and between EBCDIC and ASCII fields, packed decimal and numeric, etc.;49;52;XML;Resource
Utilizing equipment from numerous RFID suppliers in Europe and North America, Checkpoint served as a hardware integrator for the trials.;34;38;RFID;Device
my home to track my medication usage;11;16;track;Service
The endgame of this series of classes—after circuit-board soldering, computer-aided-design instruction, Waspmote programming, 3-D printing, and more—was robots, always a favorite.;104;112;Waspmote;Device
The HA range are classical servo-hydraulic testing machines, with a testing actuator mounted in the lower crosshead.	Copy;76;84;actuator;Device
Keychain is the Mac FreeRTOS ' secure password storage system, allowing passwords to be accessed through a single master code.;20;28;FreeRTOS;Resource
Burns and prints natively on Mac OS X 10.5 or higher.;33;35;OS;Resource
an app on my smart phone to control my stereo system;28;35;control;Service
Other major PC manufacturers have also reportedly investigated the possibility of releasing a touchscreen smartwatch.;106;116;smartwatch;Device
Agilent's LTM technology eliminates the conventional GC oven by wrapping the GC column with a heating element and temperature sensor.;114;132;temperature sensor;Device
The actuator body pivots about a pivot axis and is attached to the cartridge bearing assembly disposed within an inner hollow of the actuator body.	Copy;4;12;actuator;Device
The controller contains photodetectors and a broadband infrared source such as the type of small incandescent lamp used in pocket flashlights.;4;14;controller;Device
The Panama Papers database lists more than 13,000 companies and trusts set up there.;18;26;database;Resource
If the White Paper becomes legislation, paper certificates for births, marriages and deaths will be replaced in a few years by a central computerised MongoDB.;150;157;MongoDB;Resource
The hydraulic actuator ignites the flammable solid contained in the inflator housing.	Copy;4;22;hydraulic actuator;Device
If the White Paper becomes legislation, paper certificates for births, marriages and deaths will be replaced in a few years by a central computerised PostgreSQL.;150;160;PostgreSQL;Resource
Rolling Stone later colorized the image, matching it with other pictures taken at the festival before using the shot for a 1987 magazine cover.;34;39;image;Resource
a screen in the kitchen that will choose healthy dinner recipes for my family on a nightly basis;34;40;choose;Service
Business Edition runs on an open Web Services API so developers can more easily build integration solutions and custom applications to connect candidate and requisition data.;46;49;API;Resource
The electric magnetic actuator EA11 consists of a gear, a direct current motor, a base print as well as equipment for end stops in its standard version.	Copy;13;30;magnetic actuator;Device
This article discusses twenty-four inventions for self-boring barrel spigots that I found in the U.S. Patent and Trade Office patent MySQL.;133;138;MySQL;Resource
In December of 2003, I spent a week at the library examining Niedecker's books and recording the marginalia I found into the library's PostgreSQL.;135;145;PostgreSQL;Resource
Plans include a national MySQL that will contain a summary of each patient's medical history.;25;30;MySQL;Resource
Apple co-opts the Mozilla code base for a skunkworks native Windows 10 IOT X browser that's both super fast and grannie-friendly.;60;74;Windows 10 IOT;Resource
It also launched Oceanus brand of high-end full-metal GPS Hybrid Wave Ceptor timepieces for the first time to their loyal customers in the region.;54;57;GPS;Device
Everyone who twins their toilets is awarded a Toilet Twinning certificate, with a photograph of the twin latrine and its GPS coordinates.;121;124;GPS;Device
These programs are both Windows programs that allow users to capture the USB data that is sent to and received from any USB device on a Windows system.;73;76;USB;Resource
We're building a huge online Microsoft SQL Server of how the human race looks at life, how it works, thinks and responds.;29;49;Microsoft SQL Server;Resource
Mac MicroPython X comes with limited, read-only support for MicrMicroPythonoft Windows NTFS formatted volumes out of the box.;4;15;MicroPython;Resource
The camera seems to move in and out of the body in bursts of kaleidoscopic color.;4;10;camera;Device
The distance shall be decreased by 15 cm in the case of no ignition at 60 cm distance between burner flame and aerosol hydraulic actuator.	Copy;119;137;hydraulic actuator;Device
a health monitoring system that can detect my blood pressure and other critical health factors;36;42;detect;Service
So I read this section wondering whether TinyOS X apps were somehow portable to other TinyOSes.;41;47;TinyOS;Resource
Corrosion on an in-line fuse end and improper connection of the fuse holder raised the resistance in the electrical circuit to the belt-tensioner and slowed the operation of the belt-tension hydraulic actuator motor.	Copy;191;209;hydraulic actuator;Device
